Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Probe1,CH1(698.1),CH1(828.7),CH2(697.1),CH2(828.2),CH3(698.1),CH3(828.7),CH4(698.3),CH4(828.4),CH5(697.1),CH5(828.2),CH6(698.3),CH6(828.4),CH7(698.3),CH7(828.4),CH8(697.5),CH8(828.7),CH9(698.3),CH9(828.4),CH10(697.9),CH10(829.0),CH11(697.5),CH11(828.7),CH12(697.9),CH12(829.0),CH13(698.7),CH13(828.2),CH14(698.2),CH14(827.5),CH15(698.7),CH15(828.2),CH16(697.7),CH16(828.6),CH17(698.2),CH17(827.5),CH18(697.7),CH18(828.6),CH19(697.7),CH19(828.6),CH20(698.4),CH20(828.9),CH21(697.7),CH21(828.6),CH22(697.1),CH22(828.8),CH23(698.4),CH23(828.9),CH24(697.1),CH24(828.8),Mark,Time,BodyMovement,RemovalMark,PreScan
1,0.93429565,1.57592773,1.66015625,1.46957397,1.36688232,1.42929077,1.49856567,1.38076782,1.25366211,1.6078186,1.49673462,1.4881897,1.52679443,1.49673462,1.54205322,1.47567749,1.5473938,1.49520874,1.24725342,1.51794434,1.66381836,1.58905029,1.54251099,1.55532837,1.43615723,1.49291992,1.48178101,1.4781189,0.85235596,1.48132324,1.53533936,1.54159546,1.47781372,1.49810791,1.61346436,1.53991699,1.51123047,1.53289795,1.4239502,1.49261475,0.8895874,1.58416748,1.51504517,1.50161743,1.5461731,1.54190063,1.52694702,1.53778076,0,0.645751851851852,0,0,1
2,1.26174927,1.48895264,1.61773682,1.51397705,1.50939941,1.48117065,1.60385132,1.40365601,1.13540649,1.6645813,1.4616394,1.51580811,1.68487549,1.47949219,1.53488159,1.48101807,1.50115967,1.50604248,1.54602051,1.52954102,1.66122437,1.59820557,1.56188965,1.56066895,1.39572144,1.46957397,1.44378662,1.48864746,1.07833862,1.45233154,1.64428711,1.56402588,1.5196228,1.51885986,1.5675354,1.54251099,1.56005859,1.54312134,1.46408081,1.56509399,0.93780518,1.57440186,1.46011353,1.57913208,1.55471802,1.55776978,1.54296875,1.55197144,0,0.645753125,0,0,1
3,0.06164551,1.3041687,1.76086426,1.50039673,1.17172241,1.43951416,1.81884766,1.44363403,0.41824341,1.55929565,1.43203735,1.52816772,1.6267395,1.49246216,1.5083313,1.48513794,1.53579712,1.5171814,1.8939209,1.534729,1.62994385,1.59942627,1.5562439,1.56692505,1.0723877,1.54846191,1.45263672,1.49139404,0.71136475,1.4654541,1.60583496,1.56646729,1.58493042,1.52496338,1.56494141,1.55227661,1.61346436,1.55609131,1.58920288,1.5687561,1.05392456,1.61178589,1.40762329,1.62200928,1.56402588,1.56768799,1.55334473,1.56524658,0,0.645754282407407,0,0,1
4,1.08306885,1.37512207,1.62216187,1.52069092,1.37145996,1.41921997,1.28112793,1.45111084,0.87875366,1.44714355,1.49017334,1.50695801,1.48925781,1.49993896,1.46881104,1.48452759,1.53701782,1.52008057,1.37298584,1.55960083,1.65328979,1.60614014,1.53305054,1.56890869,1.37313843,1.57318115,1.47293091,1.49963379,0.52261353,1.63482666,1.47094727,1.6003418,1.44119263,1.56021118,1.53167725,1.55944824,1.56661987,1.59713745,1.47018433,1.55380249,1.05819702,1.63040161,1.59378052,1.69921875,1.57684326,1.57623291,1.55853271,1.57836914,0,0.645755555555556,0,0,1
5,0.58914185,1.26220703,1.32843018,1.49719238,1.19750977,1.45339966,1.24969482,1.44622803,1.0206604,1.53961182,1.43005371,1.51397705,1.49658203,1.4704895,1.51580811,1.48529053,1.52542114,1.52389526,1.76528931,1.55944824,1.65145874,1.60247803,1.55136108,1.56997681,1.18988037,1.58340454,1.45889282,1.51229858,0.62957764,1.60812378,1.52755737,1.587677,1.44882202,1.56539917,1.51641846,1.55090332,1.55944824,1.6003418,1.48025513,1.55151367,0.92147827,1.59347534,1.68060303,1.67678833,1.58279419,1.57913208,1.55319214,1.57928467,0,0.645756597222222,0,0,1
6,0.87203979,1.46133423,1.30874634,1.48803711,1.48864746,1.43630981,1.69677734,1.42425537,0.78659058,1.4012146,1.4112854,1.48544312,1.63787842,1.45141602,1.52130127,1.47613525,1.52069092,1.49383545,1.48529053,1.50863647,1.64611816,1.58660889,1.54800415,1.55517578,1.00585938,1.52542114,1.47033691,1.48880005,0.75576782,1.59698486,1.61804199,1.56967163,1.43692017,1.5071106,1.54052734,1.54937744,1.51870728,1.5234375,1.51016235,1.54647827,0.86685181,1.58706665,1.27548218,1.51855469,1.56677246,1.55288696,1.52389526,1.5296936,0,0.645757638888889,0,0,1
7,1.48040771,1.45889282,1.49642944,1.46057129,1.71401978,1.46911621,1.1630249,1.43890381,0.31890869,1.40289307,1.59393311,1.44042969,1.20178223,1.45019531,1.55639648,1.46881104,1.49093628,1.47888184,1.42837524,1.55319214,1.63619995,1.57867432,1.53610229,1.54968262,1.32888794,1.54754639,1.46484375,1.46743774,0.99151611,1.46087646,1.4704895,1.53686523,1.55105591,1.48864746,1.45965576,1.5447998,1.52099609,1.51123047,1.63009644,1.5524292,0.89996338,1.58843994,1.5020752,1.47567749,1.55548096,1.54541016,1.52175903,1.52160645,0,0.645758912037037,0,0,1
8,1.34506226,1.31881714,1.22879028,1.48330688,0.97595215,1.4604187,1.19155884,1.45553589,0.70327759,1.35650635,1.25350952,1.46636963,1.28143311,1.48925781,1.52450562,1.4704895,1.49383545,1.48590088,1.42318726,1.56082153,1.63269043,1.58081055,1.53381348,1.55410767,1.5637207,1.54190063,1.45843506,1.47476196,0.7711792,1.45462036,1.46362305,1.53289795,1.45111084,1.50909424,1.48895264,1.54434204,1.51107788,1.51748657,1.62216187,1.53320313,0.92834473,1.62719727,1.53488159,1.52420044,1.56494141,1.55105591,1.5246582,1.53152466,0,0.645760069444444,0,0,1
9,0.74005127,1.48025513,1.61178589,1.43829346,1.32659912,1.40777588,1.44744873,1.40640259,1.3269043,1.53244019,1.46011353,1.47674561,1.42471313,1.46682739,1.48391724,1.46728516,1.47781372,1.48498535,1.95648193,1.58050537,1.64413452,1.57913208,1.55944824,1.55639648,1.40777588,1.49398804,1.43966675,1.47979736,0.98205566,1.49703979,1.52816772,1.55471802,1.61193848,1.52435303,1.52893066,1.54785156,1.4982605,1.51611328,1.48727417,1.5586853,0.94177246,1.6027832,1.11450195,1.45706177,1.56204224,1.54968262,1.53533936,1.5335083,0,0.645761111111111,0,0,1
10,0.45883179,1.48803711,1.39465332,1.45111084,1.30752563,1.42837524,1.67755127,1.4289856,0.6867981,1.39007568,1.59790039,1.49154663,1.83883667,1.48544312,1.49673462,1.47003174,1.56677246,1.49917603,1.57867432,1.5536499,1.64199829,1.58401489,1.55654907,1.55471802,1.43737793,1.5045166,1.48712158,1.48254395,0.63110352,1.4743042,1.60476685,1.53411865,1.52893066,1.52374268,1.56951904,1.55014038,1.54403687,1.5322876,1.59347534,1.53182983,1.06994629,1.58981323,1.29058838,1.5032959,1.56829834,1.55715942,1.54449463,1.54129028,0,0.645762384259259,0,0,1
11,0.62591553,1.48178101,1.87942505,1.45019531,1.36108398,1.46774292,1.66107178,1.3873291,0.29968262,1.52877808,1.61453247,1.48727417,1.83242798,1.51687622,1.42730713,1.47766113,1.51580811,1.51260376,1.55319214,1.52908325,1.63009644,1.58737183,1.53121948,1.56051636,1.40548706,1.51092529,1.42501831,1.48727417,0.79696655,1.38565063,1.6583252,1.56768799,1.56204224,1.52374268,1.59957886,1.55075073,1.58477783,1.56478882,1.53457642,1.54037476,1.13739014,1.57028198,1.19934082,1.58569336,1.56890869,1.56661987,1.5473938,1.55731201,0,0.645763425925926,0,0,1
12,0.6111145,1.58340454,1.72546387,1.47598267,1.40991211,1.46255493,1.59988403,1.42654419,1.02355957,1.5411377,1.56890869,1.49200439,1.6293335,1.48468018,1.49688721,1.48269653,1.53274536,1.51626587,1.63101196,1.53808594,1.62094116,1.59317017,1.55334473,1.56768799,1.37069702,1.54937744,1.44485474,1.50970459,0.93322754,1.45568848,1.57180786,1.60324097,1.5133667,1.5461731,1.50650024,1.56402588,1.58004761,1.59561157,1.55410767,1.54159546,1.02249146,1.58432007,1.41174316,1.59591675,1.57409668,1.57562256,1.55181885,1.57333374,0,0.645764699074074,0,0,1
13,0.43121338,1.33880615,1.73309326,1.49246216,1.45278931,1.4680481,2.00378418,1.46881104,0.41809082,1.56036377,1.4654541,1.47384644,1.36276245,1.46636963,1.4642334,1.50177002,1.48986816,1.52496338,1.86065674,1.56463623,1.63146973,1.59469604,1.54937744,1.57684326,1.44546509,1.55090332,1.50680542,1.51199341,0.95504761,1.44012451,1.52038574,1.58996582,1.53656006,1.58508301,1.53610229,1.58096313,1.51443481,1.61148071,1.49200439,1.60430908,1.03042603,1.63787842,1.82754517,1.6494751,1.59408569,1.58798218,1.57028198,1.58432007,0,0.645765856481482,0,0,1
14,1.24221802,1.38198853,1.45874023,1.47949219,1.58752441,1.45706177,2.05718994,1.50192261,1.98684692,1.41784668,1.60522461,1.5007019,1.35818481,1.45721436,1.56143188,1.50909424,1.56112671,1.52420044,1.19247437,1.56051636,1.63269043,1.59408569,1.55990601,1.57958984,1.01455688,1.56951904,1.46331787,1.51947021,0.7043457,1.48422241,1.5411377,1.61697388,1.44973755,1.58477783,1.49368286,1.57516479,1.52755737,1.62918091,1.55395508,1.57073975,0.97427368,1.67495728,1.63009644,1.67999268,1.58859253,1.59133911,1.56341553,1.58477783,0,0.645766898148148,0,0,1
15,-0.35125732,1.35513306,1.58462524,1.48925781,1.3873291,1.43249512,1.62506104,1.43951416,0.87997437,1.37756348,1.61437988,1.47476196,1.56585693,1.51397705,1.50085449,1.49185181,1.56707764,1.50466919,1.21948242,1.51535034,1.61376953,1.58203125,1.53594971,1.57531738,1.18240356,1.5788269,1.48773193,1.49856567,0.92315674,1.60827637,1.61056519,1.58599854,1.60629272,1.53625488,1.56433105,1.55395508,1.55212402,1.5423584,1.53305054,1.58111572,1.13647461,1.60217285,1.040802,1.50497437,1.57226563,1.56585693,1.52603149,1.53381348,0,0.645768171296296,0,0,1
16,0.20706177,1.3671875,1.92398071,1.47613525,1.35360718,1.41586304,1.35528564,1.44958496,0.28717041,1.49887085,1.45584106,1.47689819,1.4402771,1.47460938,1.46652222,1.48727417,1.52923584,1.5057373,1.54846191,1.53366089,1.61849976,1.57623291,1.5524292,1.57211304,0.78887939,1.57958984,1.44348145,1.47964478,0.95733643,1.50421143,1.61056519,1.56570435,1.47598267,1.48483276,1.57241821,1.53823853,1.55609131,1.50466919,1.38549805,1.5447998,0.92636108,1.59545898,1.55563354,1.47750854,1.56463623,1.55578613,1.52923584,1.52694702,0,0.645769212962963,0,0,1
17,1.4074707,1.41342163,1.52832031,1.45935059,1.52618408,1.44363403,1.55227661,1.49368286,0.92987061,1.5184021,1.64169312,1.49307251,1.52542114,1.4793396,1.50115967,1.51382446,1.50863647,1.51077271,2.00958252,1.53945923,1.62338257,1.57516479,1.55395508,1.5776062,1.0647583,1.50268555,1.44485474,1.4855957,0.70861816,1.37298584,1.41906738,1.56204224,1.33468628,1.49490356,1.53213501,1.54983521,1.56188965,1.52587891,1.55334473,1.55044556,0.86212158,1.61361694,1.54067993,1.54983521,1.57424927,1.55578613,1.53884888,1.53640747,0,0.645770486111111,0,0,1
18,0.51132202,1.27532959,1.31439209,1.44256592,1.45202637,1.41723633,1.7427063,1.46713257,0.33355713,1.52236938,1.47384644,1.47033691,1.51702881,1.46057129,1.48605347,1.52084351,1.56387329,1.50878906,1.73675537,1.55944824,1.63024902,1.57608032,1.58630371,1.57989502,1.36245728,1.52816772,1.48040771,1.48620605,0.57266235,1.45629883,1.54342651,1.58126831,1.63772583,1.49108887,1.58554077,1.55197144,1.56051636,1.51870728,1.44729614,1.54663086,1.04827881,1.59881592,1.33712769,1.47003174,1.56494141,1.55792236,1.53549194,1.53656006,0,0.645771643518518,0,0,1
19,1.75338745,1.40319824,1.42196655,1.47247314,1.56829834,1.4515686,1.35528564,1.52999878,-0.12649536,1.49093628,1.43554688,1.47171021,1.44348145,1.47094727,1.43051147,1.5246582,1.56539917,1.51855469,1.43310547,1.55960083,1.63421631,1.5802002,1.54754639,1.58843994,1.07299805,1.56539917,1.43951416,1.48880005,0.909729,1.44348145,1.53533936,1.57974243,1.56204224,1.52404785,1.53015137,1.54495239,1.55349731,1.54144287,1.57928467,1.5737915,1.03897095,1.63513184,1.41647339,1.56311035,1.56173706,1.56356812,1.54907227,1.54754639,0,0.645772685185185,0,0,1
20,0.28579712,1.39846802,1.66854858,1.43127441,1.53396606,1.47750854,1.60812378,1.49459839,1.0118103,1.57028198,1.40716553,1.47735596,1.39556885,1.46972656,1.51977539,1.52191162,1.56936646,1.53030396,1.54312134,1.51168823,1.63101196,1.58584595,1.5713501,1.59790039,1.3923645,1.60430908,1.45095825,1.509552,0.74295044,1.55654907,1.54785156,1.55349731,1.55899048,1.53823853,1.53244019,1.56707764,1.50588989,1.56692505,1.55548096,1.60186768,0.90896606,1.62521362,1.69784546,1.6166687,1.58462524,1.5737915,1.54891968,1.56417847,0,0.645773958333333,0,0,1
21,0.96069336,1.53778076,1.43295288,1.43661499,1.35971069,1.46728516,1.50787354,1.47735596,0.76644897,1.49658203,1.59790039,1.50009155,1.74072266,1.45126343,1.53625488,1.53823853,1.54495239,1.53610229,2.12005615,1.58935547,1.63772583,1.59667969,1.62277222,1.60766602,1.27120972,1.54266357,1.49246216,1.51092529,0.53222656,1.5032959,1.68487549,1.57821655,1.63757324,1.56356812,1.66046143,1.56341553,1.5965271,1.59072876,1.51519775,1.56158447,0.9703064,1.6293335,1.47903442,1.67419434,1.59194946,1.58462524,1.55807495,1.5788269,0,0.645775,0,0,1
22,1.20391846,1.44180298,1.51107788,1.44943237,1.35482788,1.49414063,1.61499023,1.50375366,1.73706055,1.53488159,1.65481567,1.50512695,1.62643433,1.46011353,1.51672363,1.53839111,1.55532837,1.54434204,1.91970825,1.56951904,1.64520264,1.60308838,1.5953064,1.60720825,1.28860474,1.58035278,1.48300171,1.53137207,0.9223938,1.49353027,1.57867432,1.61987305,1.4781189,1.57394409,1.56997681,1.56280518,1.53869629,1.6027832,1.53884888,1.55639648,0.96038818,1.63070679,1.17919922,1.66931152,1.59317017,1.59393311,1.55822754,1.59057617,0,0.645776273148148,0,0,1
23,0.26092529,1.50695801,1.52267456,1.47827148,1.61087036,1.47293091,1.52557373,1.47720337,1.47628784,1.58615112,1.67831421,1.52999878,1.67312622,1.49505615,1.51992798,1.55487061,1.57745361,1.54968262,1.58081055,1.54907227,1.63864136,1.60339355,1.57333374,1.615448,1.5953064,1.57073975,1.52084351,1.54327393,0.68603516,1.46255493,1.56921387,1.60568237,1.66809082,1.57150269,1.51184082,1.58966064,1.57272339,1.62826538,1.57684326,1.57012939,0.97579956,1.6343689,1.61300659,1.6897583,1.5864563,1.60400391,1.5663147,1.60049438,0,0.645777430555556,0,0,1
24,0.30334473,1.35971069,1.52435303,1.47491455,1.5411377,1.48300171,1.46087646,1.53030396,1.33132935,1.72042847,1.49108887,1.51123047,1.51702881,1.50085449,1.50024414,1.55136108,1.52084351,1.54693604,1.5512085,1.5586853,1.63375854,1.59454346,1.58782959,1.60720825,1.20269775,1.59469604,1.47537231,1.52786255,0.72067261,1.55014038,1.54495239,1.60308838,1.38122559,1.57241821,1.53869629,1.57928467,1.61026001,1.5977478,1.56936646,1.56219482,0.97000122,1.60003662,1.49780273,1.61270142,1.58432007,1.59072876,1.54708862,1.56341553,0,0.645778472222222,0,0,1
25,0.87585449,1.34613037,1.63467407,1.4982605,1.84646606,1.45843506,1.24023438,1.51504517,0.4536438,1.69845581,1.44546509,1.47384644,1.62460327,1.46118164,1.54541016,1.53305054,1.51199341,1.53274536,2.1156311,1.56417847,1.65222168,1.58569336,1.58111572,1.5977478,1.25335693,1.62063599,1.45019531,1.50466919,0.6867981,1.57394409,1.56066895,1.57897949,1.56860352,1.50939941,1.60873413,1.55944824,1.50817871,1.51824951,1.61209106,1.54418945,1.0697937,1.60232544,1.30111694,1.44943237,1.57455444,1.57043457,1.53671265,1.53778076,0,0.64577974537037,0,0,1
26,0.85083008,1.51428223,1.3671875,1.48849487,1.66549683,1.46514893,1.19476318,1.49368286,-0.19470215,1.42044067,1.59851074,1.49551392,1.52603149,1.46789551,1.51107788,1.53457642,1.47094727,1.52999878,1.87133789,1.51794434,1.65924072,1.5914917,1.60064697,1.59820557,1.64474487,1.53549194,1.47323608,1.50619507,0.9753418,1.51702881,1.63467407,1.58126831,1.49002075,1.52297974,1.59759521,1.55593872,1.52481079,1.54266357,1.6986084,1.53793335,1.05575562,1.57745361,1.25289917,1.50939941,1.59347534,1.57623291,1.54846191,1.54968262,0,0.645780787037037,0,0,1
27,0.75012207,1.28875732,1.84356689,1.47399902,1.12503052,1.48681641,1.30554199,1.46713257,0.80993652,1.35787964,1.4730835,1.47659302,1.77093506,1.45889282,1.51260376,1.54541016,1.51504517,1.52938843,1.87454224,1.54083252,1.66473389,1.59332275,1.59210205,1.59805298,1.26556396,1.53091431,1.45126343,1.50039673,0.86044312,1.54800415,1.68273926,1.57363892,1.40731812,1.50390625,1.55288696,1.56768799,1.50421143,1.55258179,1.79504395,1.57196045,0.97412109,1.61483765,1.39572144,1.50695801,1.58050537,1.57485962,1.54022217,1.54586792,0,0.645782060185185,0,0,1
28,0.50582886,1.24526978,1.4654541,1.4793396,1.25091553,1.44165039,2.11746216,1.50985718,1.73065186,1.35635376,1.49780273,1.47766113,1.90490723,1.46240234,1.61758423,1.53747559,1.58920288,1.53289795,1.59225464,1.58843994,1.65252686,1.59988403,1.5864563,1.59622192,1.37237549,1.58569336,1.48406982,1.50772095,0.47225952,1.57699585,1.60705566,1.59103394,1.70974731,1.53808594,1.56158447,1.57241821,1.55136108,1.5687561,1.64657593,1.56967163,1.06399536,1.60217285,1.7137146,1.55532837,1.57226563,1.57730103,1.54800415,1.55014038,0,0.645783217592593,0,0,1
29,0.76065063,1.4704895,1.58538818,1.45233154,1.34063721,1.46118164,1.54815674,1.51672363,0.42617798,1.50619507,1.32751465,1.48086548,1.42745972,1.49612427,1.60415649,1.53610229,1.55578613,1.54266357,1.2336731,1.57669067,1.65634155,1.60446167,1.57928467,1.59988403,1.13616943,1.6178894,1.46560669,1.51580811,0.38284302,1.59484863,1.55136108,1.55883789,1.41159058,1.53442383,1.54922485,1.56738281,1.53579712,1.5788269,1.54983521,1.54266357,1.04232788,1.62322998,1.64108276,1.64031982,1.59042358,1.58874512,1.54647827,1.57043457,0,0.645784259259259,0,0,1
30,1.40487671,1.32339478,1.58432007,1.45187378,1.65802002,1.47888184,1.61941528,1.52770996,0.35308838,1.56478882,1.51397705,1.51138306,1.6178894,1.51184082,1.53152466,1.54556274,1.58294678,1.54800415,1.75720215,1.57028198,1.65115356,1.60873413,1.62445068,1.60049438,1.41983032,1.63330078,1.44683838,1.52191162,0.84381104,1.57287598,1.64230347,1.5663147,1.56738281,1.54983521,1.54464722,1.57180786,1.58065796,1.59606934,1.53823853,1.57150269,1.15951538,1.63833618,1.72119141,1.6758728,1.59805298,1.59667969,1.56646729,1.58615112,0,0.645785532407407,0,0,1
31,2.27111816,1.44317627,1.52053833,1.44256592,1.83197021,1.45645142,1.77459717,1.54449463,0.05813599,1.58798218,1.61605835,1.51168823,1.51931763,1.50466919,1.53442383,1.54785156,1.5687561,1.55166626,1.72866821,1.57165527,1.66610718,1.61483765,1.59698486,1.6078186,1.07376099,1.60766602,1.46530151,1.53366089,0.69595337,1.46957397,1.64001465,1.59881592,1.72943115,1.61087036,1.57180786,1.58462524,1.56234741,1.62353516,1.50268555,1.61361694,1.00814819,1.61773682,1.33651733,1.72012329,1.6003418,1.60415649,1.5852356,1.59408569,0,0.645786574074074,0,0,1
32,1.10458374,1.24420166,1.40151978,1.47369385,1.63635254,1.44378662,1.73171997,1.54022217,0.51727295,1.51824951,1.53579712,1.5335083,1.67114258,1.48651123,1.55914307,1.55517578,1.58401489,1.56219482,1.96517944,1.55456543,1.67327881,1.61865234,1.58782959,1.60415649,1.14074707,1.54220581,1.49291992,1.54144287,0.67459106,1.46835327,1.53152466,1.62063599,1.61361694,1.59667969,1.54724121,1.59606934,1.58096313,1.64047241,1.59332275,1.61392212,1.00463867,1.63787842,1.7906189,1.79443359,1.59896851,1.61300659,1.57852173,1.60629272,0,0.645787847222222,0,0,1
33,1.46011353,1.3835144,1.85562134,1.48193359,1.72561646,1.51657104,1.85562134,1.47872925,0.96069336,1.30554199,1.40090942,1.51580811,1.42562866,1.47796631,1.47583008,1.54251099,1.59683228,1.5461731,1.83792114,1.54449463,1.66931152,1.612854,1.57791138,1.59790039,1.3722229,1.57470703,1.49597168,1.53152466,0.63018799,1.51916504,1.45828247,1.59606934,1.71844482,1.57943726,1.55853271,1.57592773,1.5663147,1.59698486,1.63253784,1.60629272,0.95550537,1.62200928,1.74346924,1.62246704,1.60858154,1.59667969,1.55975342,1.57089233,0,0.64578900462963,0,0,1
34,0.70892334,1.62124634,1.45492554,1.48284912,1.24298096,1.47354126,1.62612915,1.4831543,1.12564087,1.62536621,1.45095825,1.49978638,1.34048462,1.49032593,1.49353027,1.51199341,1.52282715,1.52008057,1.75979614,1.55807495,1.64703369,1.60614014,1.55715942,1.58477783,1.55273438,1.62231445,1.45095825,1.50466919,1.00692749,1.49307251,1.43585205,1.59500122,1.58813477,1.52664185,1.57775879,1.56707764,1.58706665,1.54251099,1.38244629,1.55395508,0.95199585,1.63345337,1.29867554,1.50695801,1.58401489,1.57897949,1.53503418,1.54525757,0,0.645790046296296,0,0,1
35,0.64163208,1.33010864,1.3722229,1.43234253,1.32247925,1.5071106,1.56921387,1.47033691,0.48477173,1.51947021,1.47537231,1.50146484,1.50894165,1.46728516,1.53762817,1.51641846,1.512146,1.53137207,1.80450439,1.51824951,1.65100098,1.61087036,1.57958984,1.58096313,1.73797607,1.56265259,1.43661499,1.5020752,0.79818726,1.48696899,1.60079956,1.62261963,1.42303467,1.54098511,1.61117554,1.56967163,1.59088135,1.55548096,1.64550781,1.58447266,1.08078003,1.63345337,1.45568848,1.53640747,1.58981323,1.58309937,1.55761719,1.55838013,0,0.645791319444444,0,0,1
36,0.90621948,1.355896,1.58950806,1.48483276,1.36306763,1.49749756,1.47903442,1.51107788,0.40878296,1.67388916,1.52206421,1.51046753,1.61010742,1.50787354,1.50695801,1.50527954,1.53244019,1.53411865,1.5234375,1.55273438,1.66976929,1.61331177,1.57699585,1.58004761,1.26754761,1.55471802,1.45477295,1.49963379,0.87524414,1.53930664,1.6003418,1.58798218,1.27593994,1.53396606,1.60964966,1.5802002,1.57394409,1.54769897,1.72439575,1.56677246,1.01455688,1.62109375,1.56921387,1.61224365,1.59576416,1.58599854,1.55380249,1.55761719,0,0.645792361111111,0,0,1
37,1.16378784,1.34216309,1.42990112,1.45843506,1.76208496,1.4982605,1.62139893,1.45401001,0.08865356,1.72317505,1.85592651,1.49917603,1.93756104,1.51199341,1.5184021,1.49597168,1.58981323,1.53503418,1.33087158,1.52084351,1.69784546,1.61682129,1.55593872,1.58218384,1.0559082,1.6343689,1.45339966,1.51123047,1.03012085,1.51794434,1.53930664,1.58004761,1.26968384,1.55395508,1.56570435,1.56768799,1.54586792,1.55807495,1.46972656,1.56967163,0.98892212,1.59988403,1.40289307,1.54876709,1.59194946,1.58920288,1.56280518,1.56723022,0,0.645793634259259,0,0,1
38,0.82077026,1.32522583,1.68746948,1.45462036,1.7741394,1.49139404,2.01812744,1.45019531,0.51116943,1.59576416,1.50344849,1.51107788,1.24191284,1.49108887,1.53427124,1.5133667,1.62948608,1.53884888,1.15936279,1.48223877,1.68502808,1.62216187,1.56509399,1.58706665,1.46789551,1.56616211,1.46560669,1.51580811,0.92010498,1.60354614,1.68121338,1.58599854,1.44515991,1.53945923,1.57699585,1.57562256,1.57089233,1.58813477,1.46194458,1.55792236,1.03164673,1.65267944,1.48574829,1.58920288,1.59912109,1.60018921,1.56967163,1.58035278,0,0.645794791666667,0,0,1
